female,BA,AA,black,hispanic,exper,jc,univ,stotal,totcoll,wage
0,1,0,0,0,153,0,4.399992,1.411638,4.399992,7.6924
1,0,0,0,0,126,0,5.333333,0.8396046,5.333333,12.7
1,1,0,0,0,92,0,4.088883,0.5421474,4.088883,7.930156
1,0,0,0,0,154,0,0,0,0,11
0,0,0,0,0,126,0.2333333,0,1.114181,0.2333333,10.75
0,1,0,0,0,159,0,4.266667,0.7709606,4.266667,9.166667
1,0,1,0,1,156,0,2.966667,-0.6934443,2.966667,13.78
0,0,0,0,0,126,0,7.433329,0.6107914,7.433329,2.181818
0,0,0,0,0,114,1.933333,0,0.4963847,1.933333,14.33871
0,1,0,0,0,119,0,4.333333,1.297231,4.333333,6.849998
1,1,0,0,0,143,0,4.522219,0,4.522219,13.81818
0,1,0,0,0,120,0,2.166667,-0.6934443,2.166667,7.319999
0,1,0,0,0,90,0,4.3,-0.807851,4.3,10.8
1,0,0,0,0,142,1.177776,0,-0.5561563,1.177776,2.742857
0,0,0,0,0,133,0,0,1.045537,0,11.33782
1,0,0,0,0,74,0.2,0,-0.5790377,0.2,6.971428
0,1,0,0,0,138,0,4.433333,0.8167233,4.433333,9.798016
1,1,0,0,0,73,0,3.733327,0.2446901,3.733327,12.08245
1,0,0,0,0,127,0,0,1.205706,0,5.498242
0,0,0,0,0,134,0,5.833327,0.7709606,5.833327,6
0,1,0,0,0,123,0.1,4.266667,0.4963847,4.366667,22
0,1,0,0,0,119,0,3.533333,1.022655,3.533333,24.8
0,1,0,1,0,148,0,4.8,0.1531648,4.8,9.846035
1,1,0,0,0,127,0,4.166667,0.9997739,4.166667,11.08571
1,1,0,0,0,115,0.1,3.566667,0.0845208,3.666667,12.27428
0,0,0,0,0,162,0,0,-1.196833,0,12.19512
0,0,0,0,0,72,0,0,-1.379884,0,7.169355
1,0,0,0,0,148,0,4.033333,1.137062,4.033333,10.20408
0,1,0,0,0,139,0,4.822217,1.892146,4.822217,21
0,0,0,0,1,138,0,0,0.0616395,0,11.89377
1,0,0,0,0,147,0.6,0,-0.1442924,0.6,10.33333
0,0,0,0,0,151,0,0,-1.448528,0,7.900001
0,0,0,0,0,136,0,5.766667,1.297231,5.766667,21.41905
1,0,0,0,0,27,0,0,0.1302835,0,4.549999
1,0,0,0,0,138,0,0,-0.9909015,0,6.679996
1,0,0,0,0,121,0,3.866665,0,3.866665,31.69739
0,0,0,0,0,147,0,0,-1.723104,0,9.362711
1,0,0,0,0,157,0,0,-0.395987,0,9.629998
1,0,0,0,0,148,0,0,0,0,10.04999
0,0,0,0,0,161,0,0,-1.906155,0,6.666667
0,0,0,0,0,148,2.155552,1.444443,0.3133341,3.599995,3.5
1,0,0,0,0,132,1.333333,5.888887,1.159943,7.222221,13.95976
0,1,0,0,0,150,1.6,2.9,1.228587,4.5,28.57143
1,1,0,0,0,131,0,4.499994,1.114181,4.499994,18.33141
0,1,0,0,0,126,0,4.3,0,4.3,18.75
0,0,0,0,0,72,0,2.033333,-0.0985298,2.033333,6.162049
1,0,0,0,0,110,0,0.7,-0.2358177,0.7,11.43
1,0,0,0,1,133,1.1,0.6666667,0.1302835,1.766667,8.775
1,0,0,0,0,37,0,0,0.2218088,0,5
0,0,0,0,1,134,0,0.3,0,0.3,6.25
0,0,0,0,0,158,0,0.2,-1.448528,0.2,10.25
0,0,0,0,0,165,0,0,0,0,15.83333
1,0,0,0,0,143,0,0,0.3590968,0,5
0,1,0,1,0,121,0,4.5,-0.5790377,4.5,9.5
0,0,0,0,0,38,0,0,0.1531648,0,5
0,0,0,0,0,78,0,0,1.342994,0,6
1,0,0,0,0,143,0,0,0.0158769,0,9.35
1,1,0,0,0,130,0.2,3.866667,1.434519,4.066667,18.675
0,0,0,1,0,158,0.7999995,0,-0.8764949,0.7999995,9.689995
1,0,0,0,1,131,3.583333,0.2,0,3.783333,8.660508
1,1,0,0,0,97,2.155552,2.311106,0.7023167,4.466659,4.019997
1,0,0,1,0,86,0,0.7555536,-0.7849696,0.7555536,6.87
1,0,0,0,0,117,2.266667,0,0.656554,2.266667,13.06286
1,1,0,0,0,135,1.1,3.733333,1.091299,4.833333,5.773672
0,1,0,0,0,98,0,4.333333,0.4735034,4.333333,12
0,0,0,0,0,124,0,0,0.5879101,0,6.25
0,0,0,0,0,166,0,0,-1.242596,0,8.5
0,0,0,0,0,161,0,0,0.725198,0,14.58333
1,0,0,0,0,155,0.5,1.1,1.388757,1.6,1.875
0,0,0,0,0,141,0,0,-0.739207,0,15.83333
0,1,0,0,0,160,0,5.066667,0.9997739,5.066667,17.74007
0,0,0,0,0,166,0,0,0.5879101,0,9.5
1,1,0,0,0,160,0,4.366663,0.9311299,4.366663,15.92075
1,1,0,0,0,125,0,4.444437,-0.2815804,4.444437,8.778666
0,0,0,0,0,145,0,1.333333,0.6794354,1.333333,25
0,0,0,0,0,162,0,0,0,0,8.069999
1,1,0,0,0,126,0,4.2,1.342994,4.2,10.0875
0,1,0,0,0,123,0,6.6,1.091299,6.6,4.166667
0,0,0,0,0,142,0,0,-1.517172,0,3.849115
1,1,0,0,0,119,0,4.6,0.8396046,4.6,12
1,1,0,0,0,113,0,3.233333,0.6107914,3.233333,11.54879
1,0,0,0,0,146,1.2,0,0.2446901,1.2,11.625
0,1,0,1,0,124,0,4.8,0.7709606,4.8,11
1,0,0,0,0,112,0,0,-0.2358177,0,8
1,0,0,0,0,71,0,0,-0.2586991,0,5.939376
0,0,0,0,0,145,0.1666667,0.355555,0.2675714,0.5222216,19.63048
1,1,0,0,0,78,0,4.933333,0,4.933333,7.55
0,0,0,0,0,140,3.833333,0.2333333,0.2904528,4.066667,19
1,0,0,0,0,154,0,0,0,0,9.249999
1,1,0,0,0,125,2.133333,2.933329,0.1989275,5.066663,11.87875
0,0,0,0,0,158,0,0,-0.8993762,0,13.37
0,1,0,0,0,130,0,3.8,0.9082486,3.8,18.18182
0,1,0,0,0,64,0,4.183333,0.2218088,4.183333,13.85
0,0,0,0,1,150,0,0,-0.807851,0,23.3201
1,1,0,0,0,98,0,5.833333,0.8167233,5.833333,6.038905
1,1,0,0,0,135,0,4.533333,0.5879101,4.533333,6.65
0,1,0,0,0,127,0,3.466663,1.297231,3.466663,12
0,1,0,0,0,131,0,4.744442,1.434519,4.744442,11
0,0,0,0,0,58,0,0,-1.906155,0,12.5
0,0,0,0,0,101,0,1.766667,-0.1214111,1.766667,14.80296
1,0,0,1,0,73,0.1666667,1.222221,-1.745985,1.388888,6.37276
1,1,0,0,0,145,0,4.4,0,4.4,12.5
0,1,0,0,0,139,0,4.316667,0.9997739,4.316667,12
1,0,0,0,0,126,0,7.288884,1.205706,7.288884,10.35
1,0,0,0,0,134,0,1.155554,-0.1900551,1.155554,10.17999
1,1,0,0,0,153,0.2,4.566667,1.022655,4.766666,16.5
1,1,0,0,0,54,0,7.2,1.022655,7.2,6.858402
1,0,0,0,0,130,0,1.866667,0.9997739,1.866667,4.149998
0,0,1,0,0,55,2.366667,1.799996,-1.105308,4.166663,15
0,1,0,0,0,124,0,4.466667,0.4048594,4.466667,9.846155
1,0,0,0,0,135,0.3777774,0,0.656554,0.3777774,7.621247
1,1,0,0,0,143,2.13333,2.62222,0.4048594,4.75555,12.0848
0,0,0,0,0,163,0,0,-0.2129364,0,11
0,1,0,0,0,74,0,3.933333,-0.1214111,3.933333,5.5
0,1,0,0,0,99,0,6.716667,1.205706,6.716667,11.53477
0,1,0,0,0,131,0,5.088883,0.2904528,5.088883,11.66667
1,0,0,0,0,147,0,0.4666662,0.1760461,0.4666662,21.41496
0,0,0,0,0,93,2.1,0,0.7709606,2.1,7.5
1,0,0,0,0,81,0,0,-0.1442924,0,5.3
0,0,1,0,0,143,3.833333,0,0.4277408,3.833333,7.900001
0,1,0,0,0,119,1.866667,3.133329,-0.3044617,4.999996,20
1,0,1,0,0,145,2.533333,0,1.251469,2.533333,12.75
1,0,0,0,0,138,0,5.066667,1.4574,5.066667,12.10526
0,0,0,0,0,156,0,0,0.3590968,0,13
1,1,0,0,0,156,0.3,3.333333,1.068418,3.633333,8.571428
0,0,0,0,0,164,0,0,0.4735034,0,11.60381
1,1,0,0,0,122,0,4.799992,-0.327343,4.799992,6.545455
0,1,0,0,0,125,0,4.733333,0.2675714,4.733333,46.66667
0,1,0,0,0,102,2.233333,2.966667,0.3133341,5.2,10.5
1,0,0,0,0,163,0,0,0.4048594,0,10
1,1,0,0,0,124,0,4.688888,0,4.688888,8.469993
0,0,0,0,0,140,1.4,0,-1.608697,1.4,10.87421
1,0,0,0,1,134,0,0,0.793842,0,5.5
0,1,0,0,0,151,2.633329,1.955554,1.091299,4.588883,12.37
0,0,0,0,0,68,0.8888867,0,-0.9451389,0.8888867,9
1,1,0,0,0,65,0,4.3,-0.0070045,4.3,10.97983
0,1,0,0,0,146,0,4.866667,0.7480794,4.866667,19.31818
1,0,0,0,1,141,0,2.833333,0.3362154,2.833333,8.739997
1,1,0,0,0,109,2.244442,2,-0.3044617,4.244442,1.924557
0,0,0,0,0,166,0,0,-0.533275,0,12.4
1,0,0,0,0,149,0,0,0.0158769,0,6.759678
0,0,0,0,0,143,0,0,0.2675714,0,9.100505
1,0,0,0,0,156,0.6333333,0,-0.1900551,0.6333333,7.5
1,1,0,0,0,119,0,5.111104,0.1074022,5.111104,14.3375
0,0,0,0,0,119,0,0,1.320112,0,31.33334
0,0,0,1,0,47,2.233333,0,-1.951917,2.233333,5.379636
0,1,0,0,0,119,0,4.1,1.4574,4.1,15.65
0,1,0,0,0,133,0,4.088883,1.526044,4.088883,6.544
1,0,0,0,0,105,0,5.3,0.2904528,5.3,12.25
0,0,0,0,0,101,2.033333,3.966667,-0.327343,6,15.55556
1,1,0,0,0,155,0,4.233333,0.5879101,4.233333,6
0,1,0,0,0,159,0,4.233333,0.2446901,4.233333,11.11111
0,0,0,0,0,160,0,0,-2.3409,0,5.196305
0,1,0,1,0,119,0,4.266667,-0.0985298,4.266667,11.55555
0,0,0,0,1,166,1.833333,0,-0.1214111,1.833333,9.149994
0,0,0,0,0,150,0,5.733329,0.9082486,5.733329,10.96
0,0,0,0,0,159,1.6,0,1.342994,1.6,17.2
1,0,0,0,1,153,0,0,-0.2358177,0,7.8291
1,0,0,0,0,10,0,0,-1.013783,0,4.5
1,1,0,0,0,80,0,6.57777,1.983671,6.57777,5.25
0,1,0,0,0,97,0.1666667,4.266667,0.4506221,4.433333,25
1,0,0,0,0,154,0.1333331,0,-1.036664,0.1333331,9.159995
0,0,0,0,0,126,0,0,-1.562935,0,7.5
1,1,0,0,0,117,0,4.233333,1.365875,4.233333,13.02703
0,0,0,0,0,94,0,0,-0.533275,0,8.562501
0,0,0,0,0,129,0,0,-0.601919,0,15.55556
0,1,0,0,0,138,1.133333,4.355549,0.1302835,5.488883,6.073018
1,0,0,0,0,118,0,0,0.8396046,0,6.666667
0,0,0,0,0,128,0,6.333333,-0.3502244,6.333333,12
1,1,0,0,0,89,0,4.016667,0.5421474,4.016667,5.396226
0,0,0,0,0,155,0,0,-0.3044617,0,4.949997
1,1,0,0,0,144,0,4.399994,1.205706,4.399994,14.54545
1,0,1,0,0,114,2.933328,0,0.9997739,2.933328,12
1,0,0,0,0,134,0.7666667,0,0,0.7666667,9.622787
1,0,0,1,0,118,1.9,0,-1.151071,1.9,4.099998
1,0,0,0,0,99,0,0,0.0845208,0,7.169355
0,0,0,0,0,121,0,7.5,0.5421474,7.5,2.886836
0,1,0,0,0,136,0,5.622216,1.365875,5.622216,12.5
0,1,0,1,0,125,0,5.683333,-0.1900551,5.683333,10.90909
0,0,0,0,0,160,0,0,-0.464631,0,12.45
1,0,0,0,0,166,0,0,-1.791748,0,2.983584
1,0,0,0,0,127,0,0,0.0616395,0,12.07
0,0,0,0,0,159,0,0,0.8624859,0,13.5
1,0,0,0,0,156,0,0,-0.2815804,0,5.48
0,1,0,0,1,87,0,6.711103,-0.1214111,6.711103,8.793637
1,0,0,0,0,132,0,0,0.7709606,0,10
1,0,0,1,0,106,0,0,-0.6934443,0,5.498242
0,0,0,0,1,132,0,0,-2.68412,0,6
0,0,0,0,0,130,0,0,-0.4188684,0,9.316522
0,1,0,0,0,86,0,5.133333,0.1074022,5.133333,17.77778
1,0,0,0,0,158,0,1.633331,0.9311299,1.633331,6.099999
1,0,0,0,0,122,0,0.7443329,0.0845208,0.7443329,3.75
1,0,0,0,0,54,0,0,-0.0985298,0,5.349998
1,0,0,0,0,70,0,7.5,1.61757,7.5,5
0,0,0,0,0,162,0,0,-2.112087,0,8.750001
0,0,0,0,0,117,0,0,0.5879101,0,7.5
1,1,0,0,0,98,0,4.133327,0.3362154,4.133327,9.509089
1,0,0,1,0,149,0,0,-1.700223,0,10.07257
1,1,0,0,0,41,0,4.644438,0.7023167,4.644438,4.6
0,0,0,0,0,138,0,7.066667,1.594688,7.066667,12.38095
0,1,0,0,0,106,0,7.133329,1.594688,7.133329,9.815242
1,0,0,0,0,131,0,6.5,1.205706,6.5,16.66667
1,0,0,0,0,113,0,5.177769,1.365875,5.177769,10.668
0,0,0,0,0,134,0,0,-0.5561563,0,5.692307
0,1,0,0,0,108,0,4.933329,0.793842,4.933329,12.5
0,0,0,0,0,149,1,0,0.1531648,1,14.84
1,1,0,0,1,106,0.3833333,3.9,0.8853673,4.283333,18.44444
0,0,0,0,0,166,0,0,-1.151071,0,14
1,0,0,0,0,141,0,0,-0.3044617,0,10
1,0,0,0,0,116,0,7.177771,0.793842,7.177771,11.26316
1,0,0,0,0,75,3.833333,0,0.6107914,3.833333,9.428572
1,0,0,0,0,101,0.1,3.116667,1.548926,3.216666,12.5
0,0,0,0,0,162,0,0,1.503163,0,10.07
1,0,1,0,0,138,0,2.599995,1.137062,2.599995,15.5
0,0,0,0,1,142,0,0,-2.112087,0,4.5
1,0,0,0,0,162,0,0,0.0616395,0,8.571157
1,0,0,0,0,150,0.3333328,0,-1.402765,0.3333328,8
1,1,0,0,0,71,0,4.988883,0.9768926,4.988883,10.54063
0,0,1,0,0,108,2.133333,0,-0.533275,2.133333,9.649999
0,1,0,0,0,159,0,4.066667,0.6794354,4.066667,19.42857
1,0,0,0,0,132,0,4.166667,0.793842,4.166667,26
1,0,0,1,0,166,0,0,-1.059546,0,12
1,0,0,1,0,143,1,0,-2.592594,1,6.5
1,0,0,0,0,148,0,0,-1.425647,0,3.431046
0,0,0,0,0,154,0,0,-2.226493,0,4.149998
0,0,0,0,0,164,0.1,0,0.2218088,0.1,13.75
0,0,0,0,1,116,0,0,-2.752764,0,6.858
0,1,0,0,0,119,0,4.866667,0,4.866667,14
0,0,0,0,0,162,0,0,-1.082427,0,11.78
1,1,0,0,0,119,0.9333333,2,1.503163,2.933333,7.579033
1,1,0,0,0,145,0,4.133333,0.3590968,4.133333,16.5
1,0,0,0,0,160,0,0,1.320112,0,8
0,0,0,0,1,100,0,0,-1.013783,0,15.39646
0,0,0,1,0,84,0,7.266663,1.182824,7.266663,8.888889
1,1,0,0,1,95,0,4.7,0.1074022,4.7,10.10393
0,0,1,0,0,150,3.833333,0,-0.1671738,3.833333,18.5555
1,0,1,0,0,105,2.466664,0,0.6794354,2.466664,9.249999
0,0,0,1,0,139,0,4.688883,-1.402765,4.688883,12.5
0,0,0,0,0,123,0.4,1.633333,0.4048594,2.033333,23.80952
0,0,1,0,0,155,2.222219,0.9,0.6107914,3.122219,14
1,0,0,0,0,135,0,0,-0.2815804,0,6.5
1,1,0,0,0,105,0,4.233333,1.526044,4.233333,16.5
1,0,0,0,0,152,0,0,-0.0070045,0,13
0,0,0,0,0,121,0.9,0.2333328,0.6794354,1.133333,16.66667
1,0,0,0,0,101,0,0,0.1302835,0,8
1,0,0,0,1,123,0,3.266667,-1.608697,3.266667,6.95
1,0,0,0,0,122,0,2.4,-0.1671738,2.4,6.759676
1,1,0,0,0,130,0,4.311109,0,4.311109,7
1,0,0,1,0,118,0,0,-0.3731057,0,8.65085
1,0,0,1,0,8,0,0,-1.723104,0,4.75
0,0,0,0,0,89,0.3777772,0,-0.7163256,0.3777772,9.012899
0,0,0,0,0,104,0,0,0.0387582,0,4.8
0,0,0,0,0,155,0,0.6,0.9540113,0.6,9.237875
1,1,0,0,0,82,0,4.15555,1.068418,4.15555,20.5
1,0,0,0,0,138,0,0,-0.8764949,0,6.269342
0,1,0,0,0,145,0,5.1,0.9768926,5.1,6.466513
0,1,0,0,0,130,0,4.1,-0.1900551,4.1,18.97778
1,0,0,0,0,114,0.3333333,0,1.137062,0.3333333,11.05
0,1,0,0,0,60,0,4.277771,-0.4875124,4.277771,13
1,0,0,0,0,166,0,0,-0.1671738,0,8.06
1,0,0,1,0,113,0,0,0.1302835,0,15.82859
1,1,0,0,0,119,1.5,2.888882,0,4.388882,5.625
1,0,0,0,0,112,0,5.777771,0.8167233,5.777771,10.98448
0,0,0,0,0,155,0,0,-0.8764949,0,8.189996
1,0,0,0,0,71,1.655554,0.5833333,0.8624859,2.238888,4
0,0,0,0,0,154,0,0,-2.134968,0,10.5
1,1,0,0,0,120,0,4.8,0.8853673,4.8,13.42857
0,1,0,0,0,120,0,4.533333,0.7023167,4.533333,19.55556
0,0,0,0,0,164,0,0,-1.425647,0,14
0,1,0,0,0,43,0.1,4.066667,-0.2358177,4.166667,17.53964
1,0,0,0,0,147,0,0.2,0.1989275,0.2,8.705645
0,0,0,1,0,58,0,0.2,-1.173952,0.2,2
1,0,0,0,0,124,0.1999997,1.133333,1.091299,1.333332,13.16364
1,0,0,0,0,92,0,2.2,1.068418,2.2,25
0,0,0,0,1,166,0,0,-1.173952,0,16.66667
1,0,0,1,0,109,0,2.033331,-0.4417497,2.033331,8.689995
0,0,0,0,0,88,0,0,1.4574,0,7.25
0,0,0,0,0,132,0,0.5666656,0.3133341,0.5666656,5
1,0,0,0,0,161,0,0,0.0845208,0,7.918179
1,0,0,0,0,149,3,4.177771,0,7.177771,22.5
1,0,0,0,0,160,0,0,-0.7620883,0,7.459998
0,0,0,0,0,155,0,0,-0.6934443,0,15.6
1,1,0,0,0,137,0,4.1,-0.4417497,4.1,16.19048
1,0,0,0,0,101,0,0,0.1074022,0,6.344126
1,1,0,0,0,31,0,5.033333,-0.1671738,5.033333,5.232009
1,0,0,0,1,57,0,0,-1.540053,0,3.125
0,0,0,0,0,138,0,0,0.6107914,0,8.333334
0,0,0,1,0,155,0.0666666,0.7666663,0.6336727,0.8333329,10.3
0,0,0,0,0,166,0,0,-2.432425,0,5
1,0,0,0,0,130,0,0,0,0,11.46074
1,1,0,0,0,152,0,5.861103,1.159943,5.861103,7.195001
1,0,0,1,0,110,0,6.666667,0.3362154,6.666667,17.77778
0,0,0,0,0,119,0,0,-1.357003,0,18.57999
1,1,0,0,0,141,2.399997,2.433333,0.2675714,4.83333,11
0,0,1,0,0,159,0,3.366662,-0.0070045,3.366662,10.64568
1,0,0,0,0,107,0.4333333,2.033333,0.8853673,2.466667,14.06046
1,0,0,0,0,128,0.6666667,0,0,0.6666667,9.079994
0,0,0,0,0,57,0,7.366667,1.4574,7.366667,10.75
1,1,0,0,0,151,2.2,2.466667,0.9997739,4.666667,3.891935
0,0,0,0,0,98,0,0,0.6336727,0,4.642857
0,1,0,0,0,127,2.466667,2.333333,0.2904528,4.8,23.25
1,1,0,0,0,129,0,4.533333,0.4048594,4.533333,8.235295
1,0,1,0,0,106,2.333333,0,1.068418,2.333333,6.096
1,0,0,0,0,82,0,5.333333,1.068418,5.333333,14.04389
1,1,0,0,0,159,2.02222,1.777775,0.7709606,3.799995,15.52631
0,0,0,1,0,143,0,0,-2.798527,0,6.072
0,0,0,0,0,161,0,0,-1.219715,0,14.58333
0,0,0,0,0,120,0.0333333,0,0.6794354,0.0333333,9.186047
0,0,0,0,0,103,0,6.733333,0.8167233,6.733333,27.5
1,1,0,1,0,119,0,4.3,-0.464631,4.3,13.71428
1,0,0,0,0,129,0,0,-0.670563,0,15
0,0,0,0,0,159,0,0,1.297231,0,13.85
1,0,0,0,0,158,0,0,0.3590968,0,9
1,0,0,0,0,76,0,0,-0.6476817,0,4.463713
1,0,0,0,0,158,0,0,-0.670563,0,6.5
1,1,0,0,0,104,0,4.9,0,4.9,12.70208
0,0,0,0,0,140,0,1.733333,-0.7163256,1.733333,2.380952
1,1,0,0,0,116,0,4.333333,1.091299,4.333333,24
0,0,0,0,0,133,0,0,-0.1214111,0,15.24
1,0,0,0,0,138,0,5.983329,1.182824,5.983329,26.2535
1,0,0,0,0,34,0,5.583333,1.548926,5.583333,11.43
1,1,0,0,0,50,0,4.966667,0.9997739,4.966667,5
1,1,0,0,0,117,0,4.044437,0.6336727,4.044437,6.666667
1,1,0,0,0,106,3.35,2.333333,0.3590968,5.683333,14.73684
0,0,0,0,0,66,0.3,1.022221,0.793842,1.322221,6.774442
0,0,1,0,0,144,2.166667,0.9666666,0.9768926,3.133333,11.28753
1,0,1,0,0,53,2.833333,0,-0.2129364,2.833333,4.5
0,0,0,0,0,144,0,0,-1.013783,0,6.75
1,0,0,0,0,128,0,3.544442,1.96079,3.544442,24.5
1,0,0,0,0,79,0.6,0,0.8167233,0.6,12
0,0,0,0,0,77,0,0,-0.2129364,0,12.97312
0,0,0,0,0,155,0,0,0,0,5.939999
1,0,0,0,0,114,0,0,0.725198,0,6.355556
1,0,0,1,0,101,0,0,-2.386662,0,3.349999
1,0,0,0,0,26,0,0,-1.219715,0,7.5
1,0,0,0,0,80,2,3.022221,-0.2815804,5.022221,14.85714
1,0,0,0,0,137,0,0,-0.3731057,0,11
0,0,0,0,0,118,0,7.5,1.365875,7.5,19.21667
1,0,0,0,0,134,0,0,0.6107914,0,4.969997
0,0,0,0,0,149,0,0,0.3590968,0,10.5
1,0,0,0,0,79,0,0.6666667,-0.0985298,0.6666667,7.678709
1,1,0,0,0,106,0,4.166667,0,4.166667,13.25
1,1,0,0,0,126,0,4.7,0.5650287,4.7,14.17519
1,0,0,0,0,148,0,0,0.3362154,0,5.408
0,0,0,0,0,166,0,0,-2.066324,0,4.618937
0,0,0,0,0,159,0,0,-0.1671738,0,9.266666
0,1,0,0,0,160,0,4.333333,1.022655,4.333333,19.2
0,0,0,0,0,147,0,0,0.5879101,0,5.5
0,0,0,0,0,166,0,0,-1.768867,0,9.96
1,0,0,0,0,97,0,0,-1.036664,0,9.239029
1,1,0,0,0,142,0,3.1,0.7023167,3.1,12.4
1,0,0,0,0,81,0,5.383333,1.297231,5.383333,16.3871
1,0,0,1,0,131,0,0,-1.929036,0,10.4157
0,0,0,0,0,115,0,0.5,1.320112,0.5,14.43418
0,0,0,0,0,142,0,0,-0.3731057,0,10.57143
1,0,0,0,0,150,0.6,0,-0.0070045,0.6,11.73659
1,0,0,0,0,89,0,4.199996,0.5421474,4.199996,8.437501
0,0,0,0,0,149,0,0,-1.768867,0,6.5
0,0,0,0,0,123,0,4.566667,1.068418,4.566667,21.33333
1,1,0,0,0,115,0,5.505552,0.8624859,5.505552,7.040412
0,1,0,0,0,102,1.866667,2.9,0.6794354,4.766667,14.22222
1,1,0,0,0,136,0,3.466663,-0.3731057,3.466663,7.283999
0,0,0,0,0,141,0,3.311106,0.0158769,3.311106,7.714286
1,1,0,0,0,111,0.7,5.233333,1.137062,5.933333,12.5
0,0,0,0,0,131,0,0.3,0.5192661,0.3,6.5
1,0,1,0,0,114,2.066667,2.066667,-0.327343,4.133333,5.76
0,0,0,1,0,94,0,3,0,3,7.793177
1,1,0,0,0,76,0,4.24444,0.9311299,4.24444,7.71525
1,0,0,0,0,109,1.366667,0,0.4506221,1.366667,8
0,0,0,0,0,118,0,5.733333,1.159943,5.733333,18.6
0,0,0,0,0,162,0,2.11111,1.480282,2.11111,16.16628
1,0,0,0,0,126,0,0,0.5879101,0,8.083141
1,0,0,1,0,124,0,0,-0.2129364,0,10
0,1,0,0,0,128,0,4.466661,-0.2129364,4.466661,11.91
1,0,0,0,1,144,0,1.166667,-0.739207,1.166667,7.9388
1,0,0,1,0,32,0,0,-1.013783,0,4.096774
1,1,0,0,0,120,0.1,4.1,0,4.2,17.075
1,0,0,0,0,14,0,0,0,0,5.316
0,1,0,0,0,106,0.2,4.141667,1.068418,4.341667,6.145162
1,0,1,0,1,141,1.633331,0,0.1989275,1.633331,10.28999
1,0,0,0,0,114,0,0,-0.670563,0,6.939999
1,0,0,0,0,72,0,0,0.1074022,0,5
1,0,0,0,0,100,0,0,-0.5790377,0,5.939376
1,0,0,0,0,159,0,0,-0.1671738,0,5
0,0,0,0,1,67,0,0,-0.7620883,0,6
1,0,0,0,0,135,0,0,-0.1442924,0,7.25
0,0,0,0,0,106,0,3.016667,1.27435,3.016667,15.75
0,1,0,0,0,150,0,5.544438,0.9311299,5.544438,15.76191
1,0,1,0,0,135,3,0,0.0845208,3,11.32999
0,0,0,0,0,162,0,0,-0.739207,0,11.27
1,0,0,0,0,98,0,0.5777771,1.663332,0.5777771,10.15634
1,0,0,0,0,99,0,0,-1.425647,0,6.639723
0,0,0,0,0,143,0.8,0,-1.860392,0.8,13.94737
0,0,0,0,0,135,0,0.8444434,-0.7620883,0.8444434,6.307581
1,0,0,0,0,14,0,0,-0.464631,0,3.349999
0,0,0,0,0,146,0,0,0.4277408,0,17.65
1,0,0,0,0,80,0,0.3833328,1.228587,0.3833328,19.431
1,0,0,0,0,104,0.3999995,0,-0.6248003,0.3999995,4.166667
0,1,0,0,0,135,0,4,0.4048594,4,4.444445
0,0,0,0,0,125,0,5.249992,0.4048594,5.249992,12.57143
0,0,0,0,0,148,0.6,0,-1.608697,0.6,15
1,0,0,0,0,102,1.11111,0,-0.3044617,1.11111,5.359997
1,0,0,0,0,45,0,6.333333,-0.0985298,6.333333,19.24557
1,0,0,0,0,64,0.1,0,-0.4417497,0.1,8.769821
0,0,0,0,0,159,0,0,0.0387582,0,18.4
0,0,0,0,0,120,0,5.033326,0.4277408,5.033326,22.5
1,1,0,0,0,49,1.9,2.2,0.2675714,4.1,6.698512
0,0,0,0,0,158,0.0666666,0,-0.3731057,0.0666666,10
1,0,0,0,0,160,0,0,-0.0756485,0,11
1,0,0,0,0,111,0,0.1,0.656554,0.1,4.608871
1,1,0,0,0,156,0,4.3,0.3362154,4.3,14.28571
0,0,0,0,0,150,0,0,0.0616395,0,12.95
1,0,0,0,0,120,0,6.7,0.5192661,6.7,14.66667
1,0,0,0,0,57,0,0,0.1074022,0,6.699997
0,0,0,0,0,161,0.6,0,-0.533275,0.6,14.15
1,0,0,0,0,71,0,0,0.6794354,0,8.750001
1,0,1,0,0,71,3.533329,0,-0.8307323,3.533329,11.6
1,1,0,0,0,112,0,4.066667,0.5421474,4.066667,9.249999
0,1,0,0,0,109,0,5.711104,1.251469,5.711104,12.88844
1,1,0,0,0,111,0,4.266667,0.793842,4.266667,22.86
0,1,0,0,0,110,0,7.5,1.4574,7.5,11.25
1,1,0,0,0,68,0,4.566667,0.2218088,4.566667,5.555555
0,1,0,0,0,116,0,5.533333,0.9768926,5.533333,16.52653
0,1,0,0,0,144,0,5.183333,0.793842,5.183333,7.961538
1,0,0,0,0,143,0,0,-0.739207,0,6.799999
0,0,0,0,0,129,0,0,-0.739207,0,11.71998
0,0,0,0,0,162,0,0,-1.814629,0,11.5
0,1,0,0,0,75,0,5.266663,0.5650287,5.266663,8.181818
1,0,0,0,0,160,0.4,0,0,0.4,8.975059
0,0,0,0,0,136,0.4666667,0.3666667,0.3590968,0.8333334,14.82143
1,0,0,0,0,134,0.1,0,0.4048594,0.1,10.24194
1,0,0,1,0,85,0,0,-1.196833,0,7.573998
0,1,0,0,0,76,1.583333,2.733329,-1.242596,4.316663,19.48595
0,0,0,0,0,108,0,0,-1.929036,0,44.16666
0,0,0,0,1,128,0,0,-1.745985,0,16
0,1,0,0,0,96,0,5.866667,1.159943,5.866667,18.42105
