year,ahe,bachelor,female,age
1998,16.34615,1,1,29
1998,21.79487,1,0,33
1998,25,1,0,27
1998,6.730769,0,1,32
1998,14.48846,0,0,33
1998,4.782609,0,0,26
1998,22.36136,1,0,27
1998,19.23077,1,0,25
1998,9.230769,0,0,28
1998,15.38461,1,0,27
1998,10.09615,0,0,30
1998,9.615385,0,1,28
1998,10.81197,1,0,32
1998,9.134615,0,1,27
1998,8.461538,0,0,25
1998,13.94231,1,0,30
1998,8.01282,0,0,30
1998,6.461538,0,0,32
1998,28.5,1,0,29
1998,8.01282,0,0,33
1998,7.142857,1,0,33
1998,8,0,0,27
1998,7.692307,0,1,25
1998,6.923077,0,1,31
1998,5.982906,1,1,32
1998,16.15385,0,0,33
1998,17.78846,1,0,33
1998,12.5,1,0,29
1998,4.663462,0,1,25
1998,24.03846,1,1,33
1998,23.93162,0,0,32
1998,14.42308,0,1,30
1998,14.42308,1,1,29
1998,17.30769,1,1,30
1998,19.23077,1,0,32
1998,7.211538,0,0,27
1998,3.142857,0,0,33
1998,7.211538,0,1,29
1998,7.163462,0,1,30
1998,11,1,1,29
1998,9.615385,0,1,25
1998,9.615385,0,0,34
1998,15.38461,0,1,28
1998,13.46154,0,0,33
1998,9.615385,0,0,26
1998,9.615385,0,0,27
1998,9.615385,0,0,27
1998,16.82692,1,1,34
1998,21.63461,0,0,29
1998,12.01923,0,0,32
1998,12.01923,0,0,30
1998,4.615385,0,0,33
1998,8.173077,0,1,27
1998,16.82692,0,1,30
1998,11.53846,0,0,28
1998,5.566802,0,1,25
1998,16.82692,1,1,31
1998,31.25,1,0,32
1998,21.63461,0,0,34
1998,13.46154,0,1,29
1998,10.25641,0,0,34
1998,10.48951,0,0,34
1998,27.88461,0,0,32
1998,16.48352,0,1,27
1998,8.173077,0,1,34
1998,5.208333,0,1,29
1998,6.25,1,1,25
1998,17.78846,1,0,25
1998,19.58042,0,1,28
1998,18.26923,0,0,33
1998,21.15385,1,1,33
1998,8.173077,0,1,29
1998,17.30769,0,0,31
1998,5.547337,0,1,29
1998,15,0,0,25
1998,33.65385,0,1,28
1998,18.26923,0,1,30
1998,14.42308,0,1,26
1998,5.769231,1,0,30
1998,31.06509,1,0,29
1998,16.46154,1,0,26
1998,7.211538,0,1,27
1998,6.5,0,1,28
1998,11.05769,1,1,29
1998,20.19231,1,0,34
1998,6.009615,0,1,27
1998,13.01775,1,0,32
1998,4.807693,1,1,30
1998,19.23077,1,0,33
1998,8.173077,1,0,29
1998,7.211538,0,1,27
1998,14.42308,0,0,26
1998,9.615385,0,0,31
1998,10.57692,0,0,34
1998,4.326923,0,1,25
1998,17.11298,0,0,30
1998,19.23077,0,0,30
1998,7.211538,0,1,29
1998,6.848351,0,1,27
1998,12.01923,0,1,34
1998,8,0,0,32
1998,19.23077,0,0,29
1998,16.66667,1,1,25
1998,2.740385,0,1,33
1998,23.84615,0,0,33
1998,20.19231,0,0,30
1998,11.53846,1,1,25
1998,9.615385,0,0,29
1998,18.26923,0,0,30
1998,12.5,0,0,30
1998,16.82692,0,0,32
1998,38.46154,0,0,25
1998,12.01923,1,0,28
1998,19.23077,1,0,31
1998,15.86539,1,1,31
1998,12.82051,0,0,31
1998,11.91683,0,1,34
1998,19.23077,1,0,29
1998,15.38461,0,0,29
1998,17.94872,1,0,34
1998,14.95726,1,0,28
1998,12.01923,0,0,32
1998,16.34615,1,1,34
1998,16.93787,0,0,32
1998,16.43357,1,1,26
1998,15.86539,1,1,28
1998,14.42308,1,0,29
1998,15.14423,0,0,25
1998,11.53846,0,0,25
1998,31.92308,1,0,33
1998,12.01923,1,0,32
1998,12.98077,1,1,31
1998,4.567307,1,1,30
1998,13.5,1,1,27
1998,27.97203,1,0,34
1998,16.48352,1,1,27
1998,17.69231,0,1,27
1998,26.44231,1,0,30
1998,12.5,1,1,28
1998,11.75,0,0,34
1998,11.27451,0,0,33
1998,13.26531,0,0,33
1998,18.88112,0,0,32
1998,24.03846,1,0,30
1998,16.29173,1,0,28
1998,33.33333,1,0,29
1998,18.26923,1,0,34
1998,10.76923,1,1,34
1998,17.59615,1,1,32
1998,14.40559,1,0,32
1998,10.9375,1,0,31
1998,24.03846,1,0,32
1998,16.92308,1,1,31
1998,14,0,1,32
1998,12.01923,0,1,25
1998,24.03846,1,0,27
1998,16.82692,0,0,28
1998,17.30769,0,0,33
1998,12.01923,0,0,30
1998,14.61539,1,0,32
1998,16.92308,0,0,31
1998,9.615385,0,0,29
1998,12.5,1,1,29
1998,10.38461,1,1,33
1998,9.509804,1,1,26
1998,16.02564,0,0,31
1998,8.333333,0,0,31
1998,21.97802,1,0,30
1998,12.01923,1,0,26
1998,17.88461,1,0,26
1998,8.814102,0,1,32
1998,8.894231,0,1,34
1998,7.692307,0,0,34
1998,22.64957,0,1,28
1998,4.11978,0,0,26
1998,8,0,1,25
1998,6.923077,0,1,26
1998,14.42308,0,0,30
1998,6.346154,0,1,27
1998,10.86539,0,1,33
1998,20.19231,0,0,30
1998,15.38461,0,0,29
1998,13.94231,1,1,32
1998,13.18681,0,1,26
1998,6.979592,1,0,28
1998,20.60439,1,0,31
1998,19.23077,1,1,29
1998,31.25,1,0,31
1998,7.692307,1,1,29
1998,13.73626,1,1,34
1998,11.54086,1,1,25
1998,10.09615,0,0,26
1998,3.125,0,0,33
1998,10.57692,1,1,25
1998,23.07692,1,0,28
1998,19.23077,1,1,32
1998,27.09402,1,0,34
1998,16.63461,1,1,31
1998,16.82692,1,1,29
1998,12.98077,0,1,32
1998,28.84615,1,0,34
1998,24.03846,1,1,28
1998,16.34615,0,0,26
1998,24.66346,1,1,32
1998,9.855769,1,0,31
1998,26.92308,1,0,34
1998,13.84615,0,0,25
1998,20.60439,1,0,30
1998,9.615385,0,0,31
1998,8.87574,0,0,31
1998,14.3351,1,1,34
1998,5,0,0,25
1998,7.692307,0,0,31
1998,9.615385,0,0,33
1998,10.04808,0,0,34
1998,9.964744,1,1,33
1998,15.95786,1,0,26
1998,7.211538,1,1,26
1998,14.42308,0,1,25
1998,15,1,0,29
1998,7.5,0,1,27
1998,6.25,0,1,34
1998,16.82692,0,0,33
1998,7.692307,0,1,25
1998,8.653846,0,1,32
1998,5.769231,0,1,33
1998,13.42789,1,0,32
1998,5.843195,0,1,31
1998,13.72378,1,1,28
1998,10.57692,1,0,29
1998,15.38461,1,0,30
1998,12.5,0,0,32
1998,22.59615,0,0,31
1998,10.67308,0,0,30
1998,22.18935,1,0,32
1998,13.37837,0,1,25
1998,12.01923,0,0,28
1998,12.01923,0,0,30
1998,7.211538,0,1,33
1998,11.53846,0,0,34
1998,28.84615,1,0,29
1998,8.153846,0,0,31
1998,11.53846,0,1,32
1998,11.96581,0,0,32
1998,17.94872,1,1,31
1998,18.26923,0,0,28
1998,24.03846,0,0,26
1998,13.26531,0,0,33
1998,10.01603,0,0,31
1998,10.57692,0,1,34
1998,12.01923,0,0,28
1998,13.46154,0,0,32
1998,14.42308,0,0,32
1998,19.23077,0,1,32
1998,5.25641,0,0,28
1998,6.25,0,1,27
1998,9.090909,0,0,34
1998,16.34615,0,0,27
1998,6.5,0,1,25
1998,10.57692,0,0,31
1998,4.807693,0,1,28
1998,26.92308,0,0,32
1998,18.07692,1,0,28
1998,26.44231,0,1,31
1998,9.340659,0,0,32
1998,29.80769,0,0,27
1998,15.86539,0,0,33
1998,26.22378,1,0,34
1998,16.82692,1,0,29
1998,11.05769,0,0,33
1998,14.42308,0,1,26
1998,10.57692,1,0,25
1998,21.63461,0,0,31
1998,16,0,0,33
1998,6.25,0,1,33
1998,10.38461,0,1,34
1998,30.36437,1,0,26
1998,4.807693,0,0,25
1998,13.36539,0,0,27
1998,20.29914,0,0,32
1998,18.26923,0,0,32
1998,19.23077,0,0,30
1998,13.16971,0,0,27
1998,19.23077,1,1,33
1998,14.42308,0,0,30
1998,8.653846,0,0,26
1998,12.5,0,0,30
1998,16.32548,0,0,25
1998,27.08333,1,1,28
1998,18.26923,1,0,25
1998,19.71154,1,1,31
1998,12.82051,0,0,33
1998,11.72836,0,0,32
1998,15.41154,1,0,31
1998,9.711538,1,1,28
1998,27.88461,1,1,33
1998,14.42308,1,1,30
1998,12.5,0,1,32
1998,21.97802,1,1,26
1998,25.10684,1,1,34
1998,19.23029,0,0,34
1998,21.30177,1,0,29
1998,12.82051,1,1,29
1998,11.21795,1,0,34
1998,8.076923,1,0,26
1998,17.30769,1,0,29
1998,11.53846,1,0,28
1998,8.653846,0,1,34
1998,12.01923,1,0,31
1998,21.63461,1,1,27
1998,17.30769,1,1,26
1998,14.23077,1,0,32
1998,8.653846,0,0,28
1998,8.653846,0,0,26
1998,28.84615,1,0,31
1998,34.18803,1,0,31
1998,14.42308,0,0,28
1998,9.615385,1,1,34
1998,9.615385,0,1,33
1998,6.680162,1,0,27
1998,15.625,1,0,32
1998,29.05769,1,0,29
1998,36.05769,1,1,29
1998,18.37607,1,1,28
1998,22.22222,1,0,27
1998,23.95833,1,0,27
1998,12.30769,1,0,25
1998,12.30769,1,1,30
1998,11.77885,0,1,25
1998,13.84615,1,0,31
1998,24.47552,1,0,30
1998,16.82692,0,1,25
1998,12.9902,1,0,33
1998,21.63461,1,1,25
1998,12.01923,1,1,27
1998,2.564103,1,0,25
1998,27.88461,1,1,34
1998,11.53846,1,1,27
1998,14.52991,0,0,30
1998,16.48352,1,0,32
1998,10,0,0,32
1998,4.195804,1,1,34
1998,12.01923,0,1,28
1998,15.38461,0,0,30
1998,14.95726,1,1,26
1998,15.17094,1,0,28
1998,36.05769,1,1,25
1998,9.134615,0,1,27
1998,21.15385,1,0,27
1998,11.53846,1,0,26
1998,4.857143,1,1,25
1998,41.82692,1,0,28
1998,9.5,0,0,25
1998,11.77885,0,0,25
1998,26.44231,1,0,33
1998,19.71154,1,0,27
1998,19.23077,1,0,28
1998,10.38461,1,0,28
1998,17.30769,0,0,28
1998,20.97902,1,0,25
1998,16.53846,1,1,27
1998,9.365385,0,0,26
1998,6.730769,0,1,26
1998,5,0,1,27
1998,23.07692,1,0,34
1998,19.61539,0,0,31
1998,13.94231,1,1,32
1998,12.01971,0,0,30
1998,12.82051,1,0,31
1998,11.53846,1,0,34
1998,14.42308,0,0,28
1998,17.48252,1,0,30
1998,12.98077,1,1,27
1998,15.38461,1,0,33
1998,13.46154,0,0,34
1998,6.25,0,1,34
1998,26.92308,1,0,30
1998,10.57692,0,0,33
1998,16.15385,1,0,29
1998,14.23077,1,1,29
1998,9.670193,0,1,34
1998,16.82692,1,1,30
1998,7.211538,0,0,33
1998,7.692307,0,0,30
1998,13.22115,1,0,31
1998,19.71154,0,0,30
1998,19.55128,1,0,32
1998,6.730769,1,1,33
1998,9.615385,1,0,34
1998,23.07692,0,0,27
1998,4.557292,0,0,26
1998,7.692307,0,1,25
1998,10.09615,0,0,26
1998,10.24039,1,1,31
1998,14.42308,0,0,31
1998,24.78633,0,0,32
1998,11.00961,0,0,30
1998,5.5,0,0,34
1998,8.77193,0,0,26
1998,12.48419,1,0,26
1998,13.46154,0,0,31
1998,4.807693,0,1,30
1998,5.769231,0,1,27
1998,7.211538,0,0,33
1998,13.46154,1,0,29
1998,13.46154,1,0,29
1998,16.15385,1,0,28
1998,8.653846,1,1,28
1998,11.45833,0,0,33
1998,16.34615,0,0,31
1998,18.88112,1,0,31
1998,10.07326,0,0,29
1998,4.807693,0,0,25
1998,18.26923,0,1,34
1998,12.01923,0,0,31
1998,9.134615,0,1,30
1998,25.96154,0,0,33
1998,14.30769,1,0,29
1998,9.615385,0,0,32
1998,5.048077,0,1,34
1998,19.23077,0,0,31
1998,8.173077,0,0,30
1998,24.03846,0,0,32
1998,24.03846,0,0,32
1998,12.01923,1,1,29
1998,8.653846,0,1,26
1998,17.58242,0,0,31
1998,7.428571,0,1,30
1998,8.854167,0,0,27
1998,24.03846,1,0,33
1998,9.400481,0,0,31
1998,13.94231,1,0,30
1998,15.38461,1,1,32
1998,5.769231,0,0,29
1998,12.01923,0,0,28
1998,13.46154,0,1,30
1998,17.78846,0,0,32
1998,7,0,1,26
1998,7.692307,0,0,30
1998,5.34188,0,1,34
1998,20.32967,0,0,29
1998,11.53846,0,1,28
1998,24.03846,0,0,32
1998,17.94872,1,0,29
1998,11.21795,1,0,28
1998,21.32107,1,1,27
1998,10.09615,0,0,27
1998,17.30769,1,0,29
1998,19.23077,1,1,29
1998,13.84615,0,0,27
1998,24.5,0,0,32
1998,15.38461,1,0,28
1998,9.617788,0,0,34
1998,12.98077,1,0,34
1998,12.01923,0,1,33
1998,32.05128,1,0,30
1998,24.67949,1,0,31
1998,13.79808,0,0,28
1998,4.807693,0,0,32
1998,12.5,0,0,25
1998,4.807693,0,0,28
1998,11.05769,0,1,34
1998,3.365385,0,1,25
1998,3.846154,1,1,25
1998,5.897115,0,1,32
1998,16.25,1,0,28
1998,31.37255,1,1,33
1998,10.38461,0,1,28
1998,9.230769,0,0,27
1998,10.09615,0,0,29
1998,12.25961,0,1,29
1998,30,1,0,30
1998,16.82692,0,0,34
1998,14.42308,1,0,31
1998,17.94872,0,0,34
1998,20.19231,0,0,33
1998,11.05769,1,1,32
1998,9.134615,0,1,28
1998,9.615385,0,0,29
1998,13.18681,0,1,29
1998,18.75,0,1,33
1998,12,1,0,30
1998,48.07692,1,0,34
1998,17.30769,0,1,29
1998,14.42308,1,1,25
1998,9.615385,1,0,29
1998,12.78846,0,0,27
1998,7.493518,1,1,26
1998,6.25,0,1,31
1998,12.01923,1,1,34
1998,14.51379,1,1,28
1998,24.03846,1,0,29
1998,16.5,1,1,27
1998,14.42308,1,1,30
1998,4.322917,0,0,34
1998,5.528846,0,0,26
1998,28.84615,1,1,27
1998,33.65385,1,0,27
1998,14.04255,1,0,30
1998,9.615385,0,0,34
1998,14.42308,1,1,27
1998,21.15385,1,0,33
1998,14.42308,0,1,26
1998,12.01923,0,0,26
1998,15.625,0,0,27
1998,18.38461,1,0,29
1998,28.84615,1,0,29
1998,8.373627,1,1,25
1998,18.99039,1,0,32
1998,19.23077,1,1,30
1998,32.05128,1,0,33
1998,5.729167,0,0,27
1998,16.82692,1,1,29
1998,26.92308,0,1,33
1998,15.86455,1,1,33
1998,16.15385,0,0,31
1998,10.98901,0,1,32
1998,17.30769,1,1,26
1998,10.09615,0,0,26
1998,7.932693,0,0,32
1998,6.730769,0,1,32
1998,7.5,0,0,27
1998,10.68376,1,0,31
1998,13.94231,1,0,30
1998,34.96503,1,0,33
1998,11.53846,0,0,31
1998,23.07692,1,1,28
1998,20.19231,0,1,27
1998,11.53846,1,0,34
1998,10.25641,0,0,31
1998,14.90385,1,1,31
1998,11.53846,0,0,28
1998,11.25,0,0,33
1998,8.653846,0,1,29
1998,5.961538,0,1,29
1998,18.75,0,0,33
1998,8.5,0,1,26
1998,11.53846,0,1,32
1998,16.34615,0,0,27
1998,24.03846,1,0,29
1998,7.211538,0,1,33
1998,21.63461,1,1,29
1998,8.653846,0,1,31
1998,5.769231,0,1,32
1998,16.82692,1,1,28
1998,12.01923,0,1,30
1998,10.38461,0,0,34
1998,7.211538,0,1,29
1998,5.555555,0,1,27
1998,7.692307,0,0,27
1998,11.53846,0,0,26
1998,25,1,1,30
1998,12.01923,0,1,32
1998,11.53846,0,0,29
1998,2.437019,1,0,32
1998,4.086538,0,0,29
1998,10,0,0,28
1998,9.615385,0,1,26
1998,8.653846,0,0,25
1998,15.10989,0,0,29
1998,14.52991,1,1,29
1998,10.25641,0,0,25
1998,6.25,0,0,28
1998,20,1,0,31
1998,5.769231,0,0,29
1998,14.42308,1,1,25
1998,6.072875,0,0,26
1998,4.67033,0,1,33
1998,6.410256,0,0,25
1998,5.75,0,0,27
1998,12.98077,0,1,27
1998,23.07692,0,0,31
1998,11.53846,0,0,34
1998,5.714286,0,0,33
1998,5.75,0,0,27
1998,5.882353,0,1,25
1998,8.01282,0,0,25
1998,5.196085,0,0,31
1998,5.600219,0,1,29
1998,19.23077,1,1,33
1998,10.98901,0,0,26
1998,6,0,0,34
1998,5.769231,0,0,27
1998,14.42308,0,0,31
1998,2.538461,0,1,28
1998,5.288462,0,1,27
1998,7.692307,0,1,25
1998,29.80769,0,0,32
1998,26.44231,1,0,32
1998,9.134615,0,0,28
1998,8.173077,0,1,34
1998,12.01923,0,0,32
1998,6.730769,0,0,32
1998,4.807693,0,1,33
1998,9.615385,1,0,29
1998,13.46154,1,1,29
1998,24.78633,0,0,31
1998,8.654327,1,1,30
1998,6.5,0,0,29
1998,11.53846,0,0,27
1998,20.97902,0,0,34
1998,11.32479,0,0,25
1998,5.769231,0,1,29
1998,23.07692,1,1,31
1998,15.38461,1,1,33
1998,15.86539,1,0,30
1998,13.46154,0,0,32
1998,5.288462,0,0,28
1998,26.92308,1,0,33
1998,12.01923,1,0,30
1998,11.11111,0,1,31
1998,8.653846,0,0,28
1998,8.653846,0,1,25
1998,3.365385,0,1,26
1998,6.25,0,1,26
1998,12.01923,1,1,30
1998,16.92308,1,0,28
1998,19.52663,1,0,26
1998,9.803922,1,0,30
1998,14.33566,1,1,34
1998,5.288462,0,1,32
1998,36.05769,1,1,30
1998,16.82692,0,0,26
1998,11.53846,1,0,25
1998,3.990385,0,1,33
1998,6.636501,0,0,27
1998,5.75,0,1,25
1998,8.076923,1,0,27
1998,8.461538,1,0,26
1998,14.42308,1,0,27
1998,17.30769,1,0,25
1998,23.46154,1,0,27
1998,18.26923,0,1,29
1998,16.92308,1,0,29
1998,5.245673,0,0,32
1998,28.84615,1,1,28
1998,27.88461,1,1,34
1998,8.653846,0,0,33
1998,14.61539,0,1,32
1998,14.5,1,1,30
1998,44.23077,1,0,34
1998,18.26923,0,1,29
1998,12.11539,0,1,25
1998,3.846154,0,0,30
1998,23.07692,1,1,30
1998,6.857143,0,1,33
1998,15.86539,0,1,31
1998,26.44231,1,0,31
1998,6.451923,0,0,26
1998,10,0,0,25
1998,34.18654,1,0,33
1998,7.211538,1,1,32
1998,14.42308,0,0,25
1998,19.23077,1,1,30
1998,11.53846,1,0,31
1998,21.15385,0,0,31
1998,7.211538,0,0,31
1998,5.769231,0,0,29
1998,9.615385,0,0,30
1998,21.63461,1,1,29
1998,12.69231,0,1,29
1998,6.730769,0,0,27
1998,11.53846,0,0,28
1998,23.07692,1,1,32
1998,15.76923,0,0,33
1998,16.98718,1,1,30
1998,8.173077,0,0,27
1998,7.211538,0,1,25
1998,20.71006,1,0,28
1998,15.38461,0,0,31
1998,10.57692,0,1,28
1998,7.5,0,0,29
1998,14.42308,0,1,26
1998,21.15385,0,1,30
1998,23.23718,0,0,25
1998,21.15385,1,0,32
1998,19.23077,1,0,29
1998,23.07692,1,0,29
1998,20.67308,0,0,33
1998,6.25,0,0,33
1998,4.615385,0,0,29
1998,7.428571,0,1,29
1998,6.25,0,1,29
1998,15.38461,1,1,28
1998,19.23077,1,0,30
1998,17.30769,1,0,30
1998,5.048077,0,0,30
1998,14.42308,1,0,31
1998,12.98077,1,1,31
1998,5.769231,0,0,29
1998,9.090909,0,0,25
1998,5.958333,0,0,29
1998,12.01923,0,1,25
1998,38.46154,1,0,28
1998,19.23077,1,1,28
1998,19.23077,1,1,30
1998,11.53846,0,0,33
1998,20.19231,0,0,32
1998,15.93407,1,1,32
1998,8.413462,0,1,28
1998,14.42308,0,0,26
1998,6.346154,0,0,30
1998,12.5,1,0,33
1998,4.807693,0,0,32
1998,5.769231,0,0,33
1998,18.26923,0,0,28
1998,8.333333,0,1,25
1998,20.67308,1,0,28
1998,18.02885,1,0,27
1998,34.61538,1,1,30
1998,22.11539,1,1,33
1998,22.11539,1,1,27
1998,30.43269,1,0,32
1998,10.57692,0,0,26
1998,12.98077,1,1,26
1998,7.451923,0,0,30
1998,22.59615,1,0,30
1998,8.769231,0,0,27
1998,8,0,0,26
1998,28.84615,1,1,34
1998,6.730769,0,0,27
1998,20.67308,0,0,31
1998,11,0,0,31
1998,16.60839,0,0,34
1998,8.229167,0,1,34
1998,25.96154,0,0,25
1998,6.891026,0,0,32
1998,11.11539,0,0,30
1998,14.42308,0,1,27
1998,42.30769,0,0,33
1998,10.57692,0,0,28
1998,5.28382,0,0,25
1998,13.46154,1,0,31
1998,8.653846,0,0,28
1998,13.22115,1,0,30
1998,10.25,0,1,30
1998,12.01923,0,1,34
1998,18.75,1,0,30
1998,12.98077,0,0,28
1998,5.576923,0,0,25
1998,8.173077,0,1,26
1998,8.173077,0,0,25
1998,6.461538,0,0,26
1998,11.53846,0,1,33
1998,9.615385,1,0,34
1998,18.26923,0,0,27
1998,9.855769,0,1,27
1998,14.2094,1,1,32
1998,19.23077,1,0,28
1998,9.615385,0,0,29
1998,16.23932,0,1,32
1998,23.78543,1,0,27
1998,21.15385,1,0,26
1998,16.82692,0,0,25
1998,8.95,0,1,34
1998,32.77972,1,0,31
1998,14.03846,1,0,32
1998,11.05769,0,0,33
1998,8.35,0,0,25
1998,9.615385,0,1,28
1998,25,1,0,32
1998,10.25641,0,0,25
1998,16.53846,1,1,28
1998,9.214063,0,0,28
1998,2.467949,0,1,25
1998,14.50549,0,0,31
1998,5.120193,1,0,32
1998,23.54788,1,0,31
1998,10.48951,0,0,34
1998,14.42308,0,1,34
1998,4.807693,0,0,33
1998,22.11539,0,1,27
1998,12.01923,1,0,33
1998,10.09615,0,1,28
1998,16.34615,0,0,28
1998,15.86539,0,0,31
1998,15.22436,0,0,33
1998,14.90385,0,1,34
1998,12.01923,0,0,29
1998,7,0,1,27
1998,4.807693,0,1,26
1998,10.25096,0,0,25
1998,12.52236,0,0,33
1998,12.5,0,1,25
1998,10.09615,0,0,27
1998,17.88909,0,0,32
1998,5.191346,0,0,29
1998,7.209615,0,0,28
1998,25,1,1,33
1998,19.23077,0,0,25
1998,12.01923,0,1,33
1998,7.211538,0,1,29
1998,8.974359,1,1,28
1998,5.876069,0,0,32
1998,14.90385,1,1,33
1998,18.75,1,0,27
1998,16.34615,1,1,25
1998,12.74039,0,1,28
1998,9.031731,0,0,33
1998,13.9149,0,0,28
1998,20.37452,0,0,27
1998,12.98077,0,0,34
1998,14.42308,1,0,25
1998,21.53846,1,0,34
1998,9.134615,0,0,31
1998,23.07692,0,0,32
1998,9.615385,1,1,34
1998,26.44231,1,0,32
1998,14.42308,1,0,28
1998,19.23077,1,1,30
1998,9.230769,0,1,25
1998,11.53846,0,1,30
1998,9.615385,0,0,28
1998,24.03846,0,0,33
1998,11.09467,0,1,30
1998,17.30769,1,1,31
1998,8.814102,1,1,33
1998,23.07692,1,0,29
1998,23.07692,1,0,30
1998,12.98077,1,0,27
1998,10.38461,1,0,32
1998,4.149797,0,0,26
1998,11.53846,0,0,30
1998,17.5,0,0,29
1998,4.615385,0,0,31
1998,8.653846,0,1,27
1998,9.245563,0,0,28
1998,16.82692,0,0,29
1998,11.05769,0,1,30
1998,5.769231,0,0,25
1998,14.42308,1,0,30
1998,28.02198,0,1,31
1998,14.90385,0,0,31
1998,11.53846,1,1,33
1998,17.05144,0,0,30
1998,19.71154,1,0,30
1998,24.03846,1,0,31
1998,12.39316,1,1,29
1998,12.5,0,0,29
1998,8.538462,0,0,29
1998,11.2426,0,0,27
1998,11.05769,0,0,29
1998,30.28846,1,0,32
1998,31.73077,1,1,28
1998,21.23397,1,1,34
1998,13.46154,1,0,34
1998,16.82692,1,1,32
1998,14.68532,1,0,28
1998,11.25,0,0,27
1998,9.615385,0,1,32
1998,6.25,0,0,26
1998,15.38461,0,0,31
1998,9.615385,0,1,34
1998,13.46154,0,0,27
1998,8.894231,0,0,32
1998,4.738461,0,1,27
1998,6.730769,0,1,29
1998,12.01923,0,1,32
1998,11.11111,1,0,28
1998,16.82692,1,1,33
1998,12.01923,1,1,34
